GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2022/05/05 15:54:32.000,35.154172257,-2.907101327,53.6697,2,6,0.8005,0.4271,1.2650,-0.2426,-0.1086,-0.6103,-0.00,0.0
2022/05/05 15:54:33.000,35.154161810,-2.907100176,54.0743,2,5,0.8456,0.4346,1.2535,-0.2807,-0.1348,-0.5982,-0.00,0.0
2022/05/05 15:54:34.000,35.154157480,-2.907103573,53.6228,2,5,1.4244,0.5713,1.3127,-0.7102,0.3233,-0.8538,-0.00,0.0
2022/05/05 15:54:35.000,35.154175939,-2.907118322,52.7137,2,5,1.7144,0.6332,1.3787,-0.8693,0.4398,-0.9704,-0.00,0.0
2022/05/05 15:54:36.000,35.154169303,-2.907121605,53.5478,2,6,1.3204,0.5417,1.5246,-0.6138,0.4452,-0.8431,-0.00,0.0
2022/05/05 15:54:37.000,35.154181002,-2.907130478,54.2535,2,5,1.3906,0.4837,1.5059,-0.4932,0.3233,-0.4341,-0.00,0.0
2022/05/05 15:54:38.000,35.154175412,-2.907133773,53.7720,2,5,1.4423,0.4811,1.9181,-0.3422,-0.4495,-0.8643,-0.00,0.0
2022/05/05 15:54:39.000,35.154179618,-2.907138280,53.0831,2,5,1.4583,0.6847,1.8384,0.3373,-0.6177,-1.1919,-0.00,0.0
2022/05/05 15:54:40.000,35.154171386,-2.907153657,54.6588,2,6,0.9186,0.7197,1.8704,0.5985,-0.7391,-1.1448,-0.00,0.0
2022/05/05 15:54:41.000,35.154171187,-2.907159918,54.4574,2,6,0.8485,0.7144,1.6926,0.5682,-0.6627,-1.0127,-0.00,0.0
2022/05/05 15:54:42.000,35.154173493,-2.907156563,54.5018,2,6,0.6967,0.8076,1.2686,0.5325,-0.2542,-0.6252,-0.00,0.0
2022/05/05 15:54:43.000,35.154172065,-2.907164128,54.7076,2,6,0.6341,0.6429,1.2776,0.3763,0.0570,-0.6000,-0.00,0.0
2022/05/05 15:54:44.000,35.154169952,-2.907171923,54.1463,2,6,0.7033,0.6786,1.5089,0.4121,-0.1064,-0.7678,-0.00,0.0
2022/05/05 15:54:45.000,35.154173751,-2.907169842,54.1385,2,6,0.5630,0.5163,1.1289,0.2284,0.2215,-0.4803,-0.00,0.0
2022/05/05 15:54:46.000,35.154172261,-2.907177526,54.6982,2,6,0.5594,0.4774,1.0937,0.2218,0.0452,-0.4751,-0.00,0.0
2022/05/05 15:54:47.000,35.154173495,-2.907190669,54.0655,2,6,0.5524,0.4672,1.0181,0.2367,-0.1808,-0.4375,-0.00,0.0
2022/05/05 15:54:48.000,35.154174579,-2.907194745,53.5696,2,6,0.5551,0.4712,1.0194,0.2433,-0.1914,-0.4419,-0.00,0.0
2022/05/05 15:54:49.000,35.154163847,-2.907199276,56.3524,2,6,0.5662,0.4966,1.0491,0.2674,-0.1924,-0.4643,-0.00,0.0
2022/05/05 15:54:50.000,35.154162090,-2.907203784,57.1482,2,6,0.5728,0.4390,1.1050,0.2308,-0.2302,-0.5125,-0.00,0.0
2022/05/05 15:54:51.000,35.154163579,-2.907215706,56.4109,2,6,0.5645,0.4266,1.0580,0.2282,-0.2562,-0.4861,-0.00,0.0
2022/05/05 15:54:52.000,35.154167035,-2.907223850,55.1203,2,6,0.5622,0.4228,1.0516,0.2221,-0.2480,-0.4810,-0.00,0.0
2022/05/05 15:54:53.000,35.154166529,-2.907226551,54.6961,2,6,0.5625,0.4422,1.0215,0.2498,-0.2809,-0.4657,-0.00,0.0
2022/05/05 15:54:54.000,35.154166536,-2.907229013,54.6975,2,6,0.5943,0.4497,1.0844,0.2863,-0.3409,-0.5348,-0.00,0.0
2022/05/05 15:54:55.000,35.154177033,-2.907235012,55.1618,2,5,1.4406,0.5239,1.0980,-0.5944,-0.4152,0.5837,-0.00,0.0
2022/05/05 15:54:56.000,35.154162638,-2.907242916,55.3080,2,6,0.5684,0.4771,1.2135,0.1512,0.3033,-0.5329,-0.00,0.0
2022/05/05 15:54:57.000,35.154162592,-2.907251078,55.0148,2,5,0.5760,0.4416,1.1155,0.2080,-0.1354,-0.4953,-0.00,0.0
2022/05/05 15:54:58.000,35.154165866,-2.907250524,55.2362,2,4,1.7131,0.8981,1.3215,-0.4551,-0.3753,0.2348,-0.00,0.0
2022/05/05 15:54:59.000,35.154176514,-2.907240642,56.6847,2,5,1.5147,0.7004,2.1781,0.5865,-0.4313,-0.4053,-0.00,0.0
2022/05/05 15:55:00.000,35.154154092,-2.907243494,56.1282,2,6,1.0849,0.7602,2.3299,0.4913,-0.5822,-1.0930,-0.00,0.0
2022/05/05 15:55:01.000,35.154161200,-2.907265610,53.3808,2,6,1.0298,0.6032,2.0582,0.4184,-0.7145,-0.9771,-0.00,0.0
2022/05/05 15:55:02.000,35.154153066,-2.907277257,56.3865,2,6,0.9980,0.5856,1.4447,0.3895,-0.4360,-0.6216,-0.00,0.0
2022/05/05 15:55:03.000,35.154152016,-2.907288901,58.2203,2,5,1.2388,0.5133,1.4814,0.2847,-0.4822,-0.5585,-0.00,0.0
2022/05/05 15:55:04.000,35.154150332,-2.907296873,57.7603,2,5,1.2232,0.5757,1.6592,0.3487,-0.6065,-0.8651,-0.00,0.0
2022/05/05 15:55:05.000,35.154150187,-2.907307670,58.8763,2,5,1.2951,0.6475,1.3809,-0.0839,-0.5097,-0.4762,-0.00,0.0
2022/05/05 15:55:06.000,35.154160517,-2.907305039,56.9735,2,5,1.3990,0.4965,1.4213,-0.2945,-0.4890,0.4012,-0.00,0.0
2022/05/05 15:55:07.000,35.154167202,-2.907302970,53.2286,2,5,1.3450,0.4891,1.3201,-0.3614,-0.4625,0.3010,-0.00,0.0
2022/05/05 15:55:08.000,35.154173917,-2.907313607,52.0442,2,5,1.6709,0.5491,1.4843,-0.5927,-0.5807,0.5185,-0.00,0.0
2022/05/05 15:55:09.000,35.154178578,-2.907338917,57.4270,2,5,2.0999,0.5858,1.5519,-0.7072,-0.6341,0.4268,-0.00,0.0
2022/05/05 15:55:10.000,35.154160510,-2.907339377,59.1677,2,5,1.8590,0.5917,1.4599,-0.4848,-0.6125,-0.5972,-0.00,0.0
2022/05/05 15:55:11.000,35.154159697,-2.907337316,57.8955,2,5,1.0695,0.5214,1.4589,0.4210,-0.3311,-0.5439,-0.00,0.0
2022/05/05 15:55:12.000,35.154162721,-2.907349120,56.3720,2,5,1.2361,0.5080,1.3823,0.4678,-0.3173,-0.3846,-0.00,0.0
2022/05/05 15:55:13.000,35.154152008,-2.907366626,55.6366,2,6,0.7613,0.5352,1.2373,0.3513,-0.3620,-0.6046,-0.00,0.0
2022/05/05 15:55:14.000,35.154157479,-2.907371156,55.4370,2,6,0.7629,0.5177,1.2963,0.3328,-0.3959,-0.6529,-0.00,0.0
2022/05/05 15:55:15.000,35.154155965,-2.907378102,55.0865,2,5,1.1937,0.5679,1.5095,0.3145,-0.5037,-0.8390,-0.00,0.0
2022/05/05 15:55:16.000,35.154156482,-2.907377404,57.1868,2,5,1.3450,0.5817,1.6990,0.4554,-0.4547,-1.1402,-0.00,0.0
2022/05/05 15:55:17.000,35.154146531,-2.907393614,58.2769,2,6,0.8477,0.5599,1.6171,0.4175,-0.5493,-0.8833,-0.00,0.0
2022/05/05 15:55:18.000,35.154150970,-2.907399471,57.0648,2,6,0.8261,0.5414,1.6375,0.3806,-0.5154,-0.8694,-0.00,0.0
2022/05/05 15:55:19.000,35.154165397,-2.907395533,53.2388,2,6,0.8094,0.5569,1.6064,0.3667,-0.4658,-0.8335,-0.00,0.0
2022/05/05 15:55:20.000,35.154178033,-2.907388988,50.3935,2,5,1.7257,0.7034,1.7931,0.0215,-0.6738,-0.8657,-0.00,0.0
2022/05/05 15:55:21.000,35.154172449,-2.907402913,51.6766,2,6,1.1348,0.6830,2.4613,0.6559,-0.8963,-1.4590,-0.00,0.0
2022/05/05 15:55:22.000,35.154183651,-2.907407790,48.2804,2,5,2.1292,1.1098,4.6999,1.4206,-2.0912,-3.0570,-0.00,0.0
2022/05/05 15:55:23.000,35.154176316,-2.907419220,50.1096,2,5,2.1186,1.0928,4.6647,1.3845,-2.0229,-3.0329,-0.00,0.0
2022/05/05 15:55:24.000,35.154170685,-2.907426444,51.3721,2,5,1.7452,0.8122,2.4863,0.4441,-0.4195,-0.5185,-0.00,0.0
2022/05/05 15:55:25.000,35.154187053,-2.907429718,54.9351,2,5,2.0504,0.6590,2.1632,0.3170,-0.4958,-0.9334,-0.00,0.0
2022/05/05 15:55:26.000,35.154170781,-2.907444328,56.5457,2,5,2.0737,0.6872,2.2646,-0.1920,-0.6677,-1.1005,-0.00,0.0
2022/05/05 15:55:27.000,35.154147728,-2.907438947,57.1755,2,5,2.1485,0.7574,2.2563,-0.5478,-0.4547,-1.0871,-0.00,0.0
2022/05/05 15:55:28.000,35.154164070,-2.907452962,57.8804,2,5,2.2323,0.9169,2.0672,-0.1314,-0.5950,-1.0873,-0.00,0.0
2022/05/05 15:55:29.000,35.154198908,-2.907448794,55.3387,2,5,2.2924,0.7757,2.6243,0.4601,-0.7316,-0.7478,-0.00,0.0
2022/05/05 15:55:30.000,35.154190377,-2.907462451,57.0423,2,5,1.9835,0.7178,2.9746,0.8316,-0.7323,-0.9168,-0.00,0.0
2022/05/05 15:55:31.000,35.154167015,-2.907484003,57.6030,2,5,2.1163,0.7532,3.0386,0.9463,-0.6455,-0.6952,-0.00,0.0
2022/05/05 15:55:32.000,35.154148686,-2.907499789,58.2817,2,5,2.0320,0.7502,2.7518,0.8983,-0.7855,-1.0444,-0.00,0.0
2022/05/05 15:55:33.000,35.154150002,-2.907497116,57.4672,2,5,1.8434,0.7808,2.5885,0.7941,-0.8315,-1.2692,-0.00,0.0
2022/05/05 15:55:34.000,35.154151693,-2.907501414,58.6880,2,6,1.1727,0.7245,2.3945,0.6810,-0.9357,-1.4253,-0.00,0.0
2022/05/05 15:55:35.000,35.154165740,-2.907506773,56.2281,2,5,1.3092,0.7219,2.0233,0.2287,-0.6997,-1.1861,-0.00,0.0
2022/05/05 15:55:36.000,35.154166393,-2.907510402,55.5918,2,6,0.9142,0.6301,1.8695,0.4645,-0.5842,-0.9739,-0.00,0.0
2022/05/05 15:55:37.000,35.154168327,-2.907516992,55.0428,2,6,0.8084,0.6387,1.3962,0.4195,-0.4339,-0.6394,-0.00,0.0
2022/05/05 15:55:38.000,35.154168213,-2.907518365,54.8482,2,6,0.7620,0.4984,1.3235,0.2436,-0.3348,-0.5710,-0.00,0.0
2022/05/05 15:55:39.000,35.154171263,-2.907522393,54.7510,2,6,0.7386,0.4797,1.2551,0.2273,-0.3354,-0.5012,-0.00,0.0
2022/05/05 15:55:40.000,35.154174226,-2.907530047,54.4557,2,6,0.7324,0.4811,1.2431,0.2264,-0.3119,-0.4846,-0.00,0.0
2022/05/05 15:55:41.000,35.154175019,-2.907540125,54.6576,2,6,0.7284,0.4757,1.2312,0.2165,-0.2892,-0.4433,-0.00,0.0
2022/05/05 15:55:42.000,35.154180745,-2.907544928,55.3079,2,5,0.8564,0.4783,1.3495,0.2274,-0.2960,-0.1027,-0.00,0.0
2022/05/05 15:55:43.000,35.154178148,-2.907547060,55.0985,2,5,1.5593,0.5482,1.4661,-0.4996,-0.4790,0.5832,-0.00,0.0
2022/05/05 15:55:44.000,35.154182531,-2.907554237,55.8434,2,5,1.4362,0.5364,1.4769,-0.1664,-0.3521,-0.1866,-0.00,0.0
2022/05/05 15:55:45.000,35.154176329,-2.907571514,57.1550,2,5,1.4404,0.5600,1.5418,-0.4692,-0.3437,0.1358,-0.00,0.0
2022/05/05 15:55:46.000,35.154164433,-2.907569175,57.0297,2,5,1.1082,0.4546,1.8764,0.2793,0.2217,0.4628,-0.00,0.0
2022/05/05 15:55:47.000,35.154166918,-2.907568853,56.6183,2,5,1.0884,0.4495,1.7253,0.3031,-0.0502,0.5015,-0.00,0.0
2022/05/05 15:55:48.000,35.154168684,-2.907570202,56.5870,2,5,1.1700,0.4699,1.6112,0.3860,0.0805,0.5486,-0.00,0.0
2022/05/05 15:55:49.000,35.154168218,-2.907580760,56.4288,2,5,1.4043,0.5731,1.8792,0.6352,-0.3260,-0.2617,-0.00,0.0
2022/05/05 15:55:50.000,35.154159586,-2.907595312,56.3013,2,6,0.9417,0.6377,2.0737,0.5815,-0.6200,-1.1784,-0.00,0.0
2022/05/05 15:55:51.000,35.154173434,-2.907594428,53.0674,2,5,1.8823,0.7953,2.5135,-0.0845,-0.9145,-1.3511,-0.00,0.0
2022/05/05 15:55:52.000,35.154176630,-2.907598791,52.5851,2,6,0.9343,0.6535,2.0567,0.5942,-0.7058,-1.1846,-0.00,0.0
2022/05/05 15:55:53.000,35.154173605,-2.907607223,53.9666,2,5,1.9054,1.0119,2.5269,0.4365,-0.5498,-1.1972,-0.00,0.0
2022/05/05 15:55:54.000,35.154168253,-2.907618692,55.6506,2,5,1.2871,0.6235,2.0299,0.4104,-0.6474,-1.1877,-0.00,0.0
2022/05/05 15:55:55.000,35.154173076,-2.907624257,55.9692,2,5,1.2658,0.6031,1.9982,0.3919,-0.6180,-1.1889,-0.00,0.0
2022/05/05 15:55:56.000,35.154179028,-2.907624255,55.0866,2,5,1.3005,0.6117,1.9708,0.4112,-0.6276,-1.1905,-0.00,0.0
2022/05/05 15:55:57.000,35.154173977,-2.907635164,55.8894,2,5,1.4208,0.6540,1.8400,0.3780,-0.6258,-0.9043,-0.00,0.0
2022/05/05 15:55:58.000,35.154183912,-2.907632631,54.3711,2,6,0.7907,0.9747,1.3431,0.6529,-0.2056,-0.6889,-0.00,0.0
2022/05/05 15:55:59.000,35.154183019,-2.907638508,54.3168,2,6,0.6372,0.6513,1.1381,0.3793,0.0164,-0.5273,-0.00,0.0
2022/05/05 15:56:00.000,35.154182984,-2.907638885,55.0850,2,6,0.6690,0.6869,1.2150,0.4191,-0.1544,-0.5956,-0.00,0.0
2022/05/05 15:56:01.000,35.154181063,-2.907654987,54.7694,2,6,0.5984,0.6178,1.0606,0.3210,0.2765,-0.4323,-0.00,0.0
2022/05/05 15:56:02.000,35.154180959,-2.907662180,54.6896,2,6,0.5933,0.5822,1.0786,0.2887,0.2672,-0.4474,-0.00,0.0
2022/05/05 15:56:03.000,35.154181744,-2.907664962,54.6728,2,6,0.6151,0.5935,1.2925,0.2577,0.3870,-0.5610,-0.00,0.0
2022/05/05 15:56:04.000,35.154182125,-2.907671768,54.8219,2,6,0.6066,0.6357,1.1100,0.3227,0.3190,-0.4619,-0.00,0.0
2022/05/05 15:56:05.000,35.154185458,-2.907675992,54.9189,2,6,0.6213,0.6468,1.0819,0.3414,0.2400,-0.4880,-0.00,0.0
2022/05/05 15:56:06.000,35.154187588,-2.907684337,54.8615,2,6,0.5946,0.6144,0.9813,0.3191,0.2152,-0.4059,-0.00,0.0
2022/05/05 15:56:07.000,35.154189001,-2.907689622,54.6626,2,6,0.6249,0.6615,1.0386,0.3540,0.2598,-0.4363,-0.00,0.0
2022/05/05 15:56:08.000,35.154174797,-2.907702562,55.5006,2,5,0.9878,0.4287,1.0495,-0.3127,-0.3387,0.1551,-0.00,0.0
2022/05/05 15:56:09.000,35.154181076,-2.907715023,56.0288,2,5,0.8760,0.4249,1.0353,-0.2176,-0.3528,-0.2809,-0.00,0.0
2022/05/05 15:56:10.000,35.154189489,-2.907717034,55.8055,2,5,0.9712,0.4189,1.0566,-0.2928,-0.3250,-0.1857,-0.00,0.0
2022/05/05 15:56:11.000,35.154176621,-2.907716722,54.4863,2,6,0.8363,0.4109,1.0205,-0.2207,-0.3002,-0.2857,-0.00,0.0
2022/05/05 15:56:12.000,35.154179807,-2.907727968,54.3693,2,6,0.7858,0.4034,1.0934,-0.1675,-0.3236,-0.3839,-0.00,0.0
2022/05/05 15:56:13.000,35.154184933,-2.907739628,54.9956,2,5,0.8867,0.4155,1.0189,-0.2437,-0.3196,-0.1152,-0.00,0.0
2022/05/05 15:56:14.000,35.154174764,-2.907748372,55.2026,2,6,0.8535,0.4092,1.1207,-0.1543,-0.3234,-0.5921,-0.00,0.0
2022/05/05 15:56:15.000,35.154178931,-2.907753430,54.6433,2,6,0.7748,0.4112,1.0537,-0.1744,-0.1831,-0.5006,-0.00,0.0
2022/05/05 15:56:16.000,35.154176656,-2.907752878,54.9888,2,6,0.8108,0.4322,1.1045,-0.2030,0.0516,-0.5600,-0.00,0.0
2022/05/05 15:56:17.000,35.154178789,-2.907750422,54.3059,2,5,1.2281,0.4278,1.6027,0.0441,-0.3889,-1.1557,-0.00,0.0
2022/05/05 15:56:18.000,35.154189147,-2.907751562,52.6407,2,6,1.0409,0.6151,1.7175,0.4054,-0.7085,-1.1169,-0.00,0.0
2022/05/05 15:56:19.000,35.154186553,-2.907765414,53.9914,2,6,0.9815,0.6028,1.6465,0.3908,-0.6706,-1.0484,-0.00,0.0
2022/05/05 15:56:20.000,35.154187750,-2.907770979,54.1459,2,6,0.8784,0.4880,1.4719,0.2721,-0.3426,-0.7961,-0.00,0.0
2022/05/05 15:56:21.000,35.154182246,-2.907780234,54.6023,2,5,0.9639,0.4568,1.3267,0.1624,-0.2631,-0.7869,-0.00,0.0
2022/05/05 15:56:22.000,35.154190734,-2.907786980,54.7935,2,5,0.8806,0.4554,1.3059,0.1229,-0.2569,-0.7153,-0.00,0.0
2022/05/05 15:56:23.000,35.154190435,-2.907789369,54.4450,2,5,0.8933,0.4709,1.3602,-0.1173,-0.1918,-0.7085,-0.00,0.0
2022/05/05 15:56:24.000,35.154168739,-2.907791372,54.3957,2,6,1.0973,0.4849,1.4283,-0.2134,-0.2458,-0.6748,-0.00,0.0
2022/05/05 15:56:25.000,35.154177596,-2.907802677,54.3857,2,5,1.2743,0.4764,1.5798,0.1895,-0.4054,-0.9853,-0.00,0.0
2022/05/05 15:56:26.000,35.154188564,-2.907806876,54.4303,2,5,1.4317,0.6244,1.5014,0.5706,-0.2137,-0.6307,-0.00,0.0
2022/05/05 15:56:27.000,35.154185745,-2.907818488,54.7500,2,5,1.3176,0.7661,1.8135,0.2029,-0.0685,-0.1819,-0.00,0.0
2022/05/05 15:56:28.000,35.154184870,-2.907816959,54.6135,2,5,1.4034,0.7731,1.6652,0.3330,0.1944,-0.3805,-0.00,0.0
2022/05/05 15:56:29.000,35.154184804,-2.907812883,54.3270,2,5,1.2809,0.6244,1.4611,0.3438,-0.4104,-0.5454,-0.00,0.0
2022/05/05 15:56:30.000,35.154186107,-2.907822280,54.9688,2,5,1.1460,0.5738,1.8163,0.2753,-0.5242,-0.7468,-0.00,0.0
2022/05/05 15:56:31.000,35.154183700,-2.907828008,55.1474,2,5,1.1879,0.5696,1.7802,0.2894,-0.4554,-0.6544,-0.00,0.0
2022/05/05 15:56:32.000,35.154183651,-2.907836325,54.6578,2,5,1.2116,0.5859,1.9562,0.1506,-0.3482,-0.1622,-0.00,0.0
2022/05/05 15:56:33.000,35.154168329,-2.907840478,55.0760,2,6,1.2210,0.6496,1.6068,0.3614,0.2129,-0.6435,-0.00,0.0
2022/05/05 15:56:34.000,35.154184630,-2.907845504,55.8064,2,5,1.4138,0.6240,1.8049,0.2237,-0.2315,-0.7612,-0.00,0.0
2022/05/05 15:56:35.000,35.154183519,-2.907853847,55.6878,2,6,1.0915,0.6637,1.8364,0.1657,0.3008,-0.8608,-0.00,0.0
2022/05/05 15:56:36.000,35.154186096,-2.907852966,55.5530,2,6,1.1332,0.6954,1.7121,0.5771,-0.2848,-0.7496,-0.00,0.0
2022/05/05 15:56:37.000,35.154191759,-2.907856491,55.7141,2,5,1.5043,0.6061,2.0213,0.6640,-0.4066,-0.5874,-0.00,0.0
2022/05/05 15:56:38.000,35.154189337,-2.907865459,55.0521,2,5,1.5321,0.5260,1.9119,0.4545,-0.7148,-0.9452,-0.00,0.0
2022/05/05 15:56:39.000,35.154176468,-2.907872191,54.8967,2,5,1.5325,0.5577,1.8962,0.3541,-0.7421,-1.0591,-0.00,0.0
2022/05/05 15:56:40.000,35.154168996,-2.907879210,55.7171,2,5,1.3909,0.5283,1.7688,0.3970,-0.6661,-1.0035,-0.00,0.0
2022/05/05 15:56:41.000,35.154175080,-2.907884366,55.6019,2,5,1.1626,0.5124,1.4486,-0.1610,-0.4686,-0.5151,-0.00,0.0
2022/05/05 15:56:42.000,35.154176137,-2.907900249,56.1549,2,5,1.1849,0.5168,1.4402,-0.3240,-0.5020,-0.3003,-0.00,0.0
2022/05/05 15:56:43.000,35.154169429,-2.907909819,56.5953,2,5,1.1766,0.5102,1.6202,-0.1292,-0.5992,-0.5675,-0.00,0.0
2022/05/05 15:56:44.000,35.154170446,-2.907910202,56.0416,2,5,1.1986,0.4724,1.3797,-0.3432,-0.4362,-0.0946,-0.00,0.0
2022/05/05 15:56:45.000,35.154170009,-2.907916861,55.1475,2,5,1.3600,0.5057,1.5399,-0.4375,-0.5751,0.6304,-0.00,0.0
2022/05/05 15:56:46.000,35.154170891,-2.907928316,55.6071,2,5,1.2803,0.4732,1.3687,-0.4010,-0.4417,0.5171,-0.00,0.0
2022/05/05 15:56:47.000,35.154147515,-2.907931313,55.0781,2,5,1.4931,0.5114,1.4959,-0.5121,-0.5204,0.6169,-0.00,0.0
2022/05/05 15:56:48.000,35.154142548,-2.907941806,55.2431,2,6,1.0119,0.6388,1.5362,-0.3990,0.3687,-0.3281,-0.00,0.0
2022/05/05 15:56:49.000,35.154142580,-2.907949233,54.6681,2,6,1.0293,0.5884,1.7577,-0.4208,0.3685,-0.5266,-0.00,0.0
2022/05/05 15:56:50.000,35.154163988,-2.907964986,54.8298,2,5,1.3639,0.7387,1.3572,-0.7213,0.2504,-0.5241,-0.00,0.0
2022/05/05 15:56:51.000,35.154149282,-2.907968238,54.4322,2,6,0.9407,0.6215,1.3277,-0.2756,-0.3212,-0.5681,-0.00,0.0
2022/05/05 15:56:52.000,35.154144713,-2.907978923,54.4998,2,5,1.1205,0.6255,1.3344,-0.4608,-0.2287,-0.3452,-0.00,0.0
2022/05/05 15:56:53.000,35.154151310,-2.907979188,53.9940,2,5,0.7584,0.6489,1.2358,0.3491,-0.1810,-0.5434,-0.00,0.0
2022/05/05 15:56:54.000,35.154146660,-2.907987331,53.6130,2,6,0.7119,0.6513,1.2531,0.3411,-0.1629,-0.5524,-0.00,0.0
2022/05/05 15:56:55.000,35.154146140,-2.907994146,54.1297,2,5,0.7742,0.5342,1.3440,0.2262,-0.2611,-0.4803,-0.00,0.0
2022/05/05 15:56:56.000,35.154139877,-2.908004822,55.4922,2,5,0.8297,0.5111,1.3792,0.2256,-0.2498,-0.2278,-0.00,0.0
2022/05/05 15:56:57.000,35.154136473,-2.908013887,55.5854,2,6,0.7235,0.5164,1.4805,0.2545,-0.2380,-0.6845,-0.00,0.0
2022/05/05 15:56:58.000,35.154142146,-2.908016551,53.3499,2,6,0.8123,0.5422,1.8389,0.3245,-0.4021,-0.9400,-0.00,0.0
2022/05/05 15:56:59.000,35.154135961,-2.908023068,55.1467,2,6,0.8171,0.4810,2.1049,0.1682,-0.2194,-1.0458,-0.00,0.0
2022/05/05 15:57:00.000,35.154127604,-2.908036060,56.1714,2,6,0.7622,0.5185,1.8573,0.1635,0.2803,-0.8661,-0.00,0.0
2022/05/05 15:57:01.000,35.154122711,-2.908034550,57.2072,2,6,0.7818,0.4705,1.9748,-0.0971,0.2777,-0.9385,-0.00,0.0
2022/05/05 15:57:02.000,35.154126073,-2.908042651,57.2468,2,5,0.9041,0.4796,1.6747,0.3125,-0.3565,-0.7095,-0.00,0.0
2022/05/05 15:57:03.000,35.154106092,-2.908044240,56.0607,2,5,0.9450,0.4752,1.8519,0.2166,-0.4236,-1.0010,-0.00,0.0
2022/05/05 15:57:04.000,35.154118722,-2.908056639,54.8004,2,6,0.9255,0.5259,1.5408,-0.3098,0.4992,-0.8579,-0.00,0.0
2022/05/05 15:57:05.000,35.154111912,-2.908068730,53.7543,2,6,0.8716,0.4615,1.6088,-0.3132,0.4772,-0.8822,-0.00,0.0
2022/05/05 15:57:06.000,35.154107869,-2.908075290,52.6448,2,6,0.7471,0.4715,1.3351,0.1458,0.3110,-0.5384,-0.00,0.0
2022/05/05 15:57:07.000,35.154105907,-2.908081008,52.7064,2,6,0.9686,0.4348,1.2976,0.0976,-0.0929,-0.6987,-0.00,0.0
2022/05/05 15:57:08.000,35.154110253,-2.908091560,54.8545,2,7,0.7311,0.4338,1.5093,0.0776,0.2974,-0.7868,-0.00,0.0
2022/05/05 15:57:09.000,35.154108811,-2.908096220,54.5385,2,6,0.7385,0.4365,1.3008,0.3897,-0.5016,-0.7291,-0.00,0.0
2022/05/05 15:57:10.000,35.154108767,-2.908104514,53.8334,2,7,0.7043,0.4113,1.1355,0.3400,-0.3810,-0.6370,-0.00,0.0
2022/05/05 15:57:11.000,35.154104362,-2.908115224,53.9926,2,7,0.6708,0.3294,1.0004,0.2426,-0.1563,-0.5375,-0.00,0.0
2022/05/05 15:57:12.000,35.154097324,-2.908123864,55.3660,2,7,0.6672,0.3415,1.0535,0.2558,-0.2330,-0.5577,-0.00,0.0
2022/05/05 15:57:13.000,35.154098240,-2.908127018,53.9064,2,7,0.6486,0.3186,0.9407,0.2119,0.0591,-0.4819,-0.00,0.0
2022/05/05 15:57:14.000,35.154096168,-2.908136997,54.1431,2,7,0.6415,0.3180,0.9350,0.2006,0.0848,-0.4637,-0.00,0.0
2022/05/05 15:57:15.000,35.154086939,-2.908151707,55.9405,2,7,0.6681,0.3388,1.0707,0.2114,-0.1894,-0.5407,-0.00,0.0
2022/05/05 15:57:16.000,35.154088280,-2.908151696,55.7535,2,6,1.1616,0.3462,0.9629,0.4168,0.1009,-0.7152,-0.00,0.0
2022/05/05 15:57:17.000,35.154084919,-2.908159638,55.5382,2,6,0.9164,0.3387,1.0430,0.2967,0.2770,-0.6502,-0.00,0.0
2022/05/05 15:57:18.000,35.154073324,-2.908167817,55.8101,2,7,0.8326,0.3129,0.9093,0.2815,0.2011,-0.5520,-0.00,0.0
2022/05/05 15:57:19.000,35.154070736,-2.908179287,55.9089,2,6,0.8586,0.3114,0.9016,0.2863,0.1926,-0.5609,-0.00,0.0
2022/05/05 15:57:20.000,35.154066962,-2.908184896,55.9924,2,7,0.8729,0.3134,0.9440,0.2806,0.2028,-0.6117,-0.00,0.0
2022/05/05 15:57:21.000,35.154074611,-2.908193500,55.4187,2,6,1.1025,0.3398,1.0986,0.3437,0.2334,-0.8183,-0.00,0.0
2022/05/05 15:57:22.000,35.154080017,-2.908203140,54.6329,2,6,1.0143,0.3284,1.1236,0.2344,0.2851,-0.8203,-0.00,0.0
2022/05/05 15:57:23.000,35.154084960,-2.908208283,54.2705,2,6,0.7830,0.3075,1.0093,0.1674,0.2696,-0.6217,-0.00,0.0
2022/05/05 15:57:24.000,35.154085828,-2.908208754,54.2058,2,6,0.8352,0.3185,1.0235,0.2620,0.1578,-0.6734,-0.00,0.0
2022/05/05 15:57:25.000,35.154077503,-2.908216308,54.7258,2,7,0.6832,0.3205,0.9284,0.1491,0.2184,-0.4979,-0.00,0.0
2022/05/05 15:57:26.000,35.154074320,-2.908230214,55.3839,2,7,0.6901,0.3027,0.9191,0.1466,0.2524,-0.5040,-0.00,0.0
2022/05/05 15:57:27.000,35.154070627,-2.908238233,55.8523,2,7,0.7450,0.3246,0.9560,0.2305,0.1869,-0.5730,-0.00,0.0
2022/05/05 15:57:28.000,35.154073911,-2.908237251,55.6046,2,7,0.6707,0.3435,0.9504,0.0878,0.2010,-0.4806,-0.00,0.0
2022/05/05 15:57:29.000,35.154073270,-2.908238221,55.8614,2,6,0.9839,0.3803,0.9581,-0.3770,0.3466,-0.5871,-0.00,0.0
