GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2022/05/05 16:07:36.000,35.153882009,-2.906525905,33.9722,6,6,4.3858,2.2982,4.8436,1.7155,1.2387,-1.3180,0.00,0.0
2022/05/05 16:07:37.000,35.153894017,-2.906519279,33.9085,6,5,4.4078,2.3008,4.8519,1.7230,1.2323,-1.2768,0.00,0.0
2022/05/05 16:07:38.000,35.153892813,-2.906513093,33.5018,6,7,3.9663,2.2759,4.7822,1.5246,1.1154,-1.7883,0.00,0.0
2022/05/05 16:07:39.000,35.153896857,-2.906513609,32.5692,6,7,3.7876,2.2641,4.7483,1.4448,1.0770,-1.9481,0.00,0.0
2022/05/05 16:07:40.000,35.153895191,-2.906511478,33.4623,6,6,3.7541,2.2666,4.7523,1.4291,1.0475,-1.9663,0.00,0.0
2022/05/05 16:07:41.000,35.153896239,-2.906508276,33.5052,6,6,3.7266,2.2650,4.7473,1.4167,1.0399,-1.9853,0.00,0.0
2022/05/05 16:07:42.000,35.153894082,-2.906503738,32.8215,6,7,3.7108,2.2593,4.7327,1.4102,1.0551,-2.0026,0.00,0.0
2022/05/05 16:07:43.000,35.153896551,-2.906491902,32.2815,6,7,3.7037,2.2586,4.7284,1.4065,1.0507,-2.0113,0.00,0.0
2022/05/05 16:07:44.000,35.153899728,-2.906484024,33.4663,6,6,3.7002,2.2626,4.7351,1.4037,1.0265,-2.0130,0.00,0.0
2022/05/05 16:07:45.000,35.153906032,-2.906479214,34.1572,6,6,3.6977,2.2624,4.7344,1.4031,1.0232,-2.0148,0.00,0.0
2022/05/05 16:07:46.000,35.153903100,-2.906470564,34.9085,6,6,3.6957,2.2622,4.7326,1.4026,1.0224,-2.0157,0.00,0.0
2022/05/05 16:07:47.000,35.153897866,-2.906468539,33.9199,6,7,3.6938,2.2597,4.7246,1.4029,1.0344,-2.0172,0.00,0.0
2022/05/05 16:07:48.000,35.153899977,-2.906459195,32.7574,6,7,3.6921,2.2573,4.7179,1.4033,1.0442,-2.0181,0.00,0.0
2022/05/05 16:07:49.000,35.153903573,-2.906453002,33.3331,6,6,3.6907,2.2615,4.7252,1.4019,1.0239,-2.0157,0.00,0.0
2022/05/05 16:07:50.000,35.153910158,-2.906447219,32.7839,6,7,3.6894,2.2571,4.7161,1.4032,1.0435,-2.0175,0.00,0.0
2022/05/05 16:07:51.000,35.153904778,-2.906435965,32.2819,6,7,3.6885,2.2570,4.7153,1.4033,1.0434,-2.0169,0.00,0.0
2022/05/05 16:07:52.000,35.153903871,-2.906429145,32.3747,6,7,3.6879,2.2590,4.7175,1.4029,1.0341,-2.0151,0.00,0.0
2022/05/05 16:07:53.000,35.153905735,-2.906431560,32.7736,6,7,3.6874,2.2568,4.7119,1.4039,1.0446,-2.0153,0.00,0.0
2022/05/05 16:07:54.000,35.153909125,-2.906420459,32.6354,6,7,3.6871,2.2569,4.7125,1.4043,1.0429,-2.0145,0.00,0.0
2022/05/05 16:07:55.000,35.153914676,-2.906411890,33.6494,6,6,3.6871,2.2612,4.7208,1.4035,1.0232,-2.0117,0.00,0.0
2022/05/05 16:07:56.000,35.153913278,-2.906409517,33.1000,6,7,3.6870,2.2571,4.7132,1.4054,1.0415,-2.0128,0.00,0.0
2022/05/05 16:07:57.000,35.153906195,-2.906410796,33.0720,6,7,3.6872,2.2592,4.7160,1.4054,1.0325,-2.0107,0.00,0.0
2022/05/05 16:07:58.000,35.153900941,-2.906407885,33.4796,6,6,3.6875,2.2613,4.7189,1.4054,1.0235,-2.0084,0.00,0.0
2022/05/05 16:07:59.000,35.153905872,-2.906401232,33.9310,6,6,3.6880,2.2594,4.7165,1.4069,1.0312,-2.0083,0.00,0.0
2022/05/05 16:08:00.000,35.153907694,-2.906386117,34.4495,6,6,3.6887,2.2617,4.7216,1.4071,1.0207,-2.0061,0.00,0.0
2022/05/05 16:08:01.000,35.153913305,-2.906386800,35.4830,6,6,3.6896,2.2619,4.7211,1.4081,1.0210,-2.0047,0.00,0.0
2022/05/05 16:08:02.000,35.153911460,-2.906381232,34.8253,6,7,3.6908,2.2597,4.7154,1.4099,1.0321,-2.0040,0.00,0.0
2022/05/05 16:08:03.000,35.153908528,-2.906367427,34.6725,6,6,3.6922,2.2619,4.7181,1.4105,1.0231,-2.0009,0.00,0.0
2022/05/05 16:08:04.000,35.153907050,-2.906357949,33.9416,6,7,3.6938,2.2598,4.7122,1.4124,1.0343,-1.9996,0.00,0.0
2022/05/05 16:08:05.000,35.153905919,-2.906351388,33.6480,6,7,3.6955,2.2576,4.7057,1.4144,1.0472,-1.9980,0.00,0.0
2022/05/05 16:08:06.000,35.153906998,-2.906343091,33.4988,6,7,3.6974,2.2578,4.7057,1.4159,1.0481,-1.9948,0.00,0.0
2022/05/05 16:08:07.000,35.153915393,-2.906333908,33.2663,6,7,3.6996,2.2580,4.7069,1.4177,1.0496,-1.9907,0.00,0.0
2022/05/05 16:08:08.000,35.153917579,-2.906326130,33.2725,6,7,3.7030,2.2585,4.7100,1.4204,1.0505,-1.9841,0.00,0.0
2022/05/05 16:08:09.000,35.153919329,-2.906326212,33.6002,6,7,3.7103,2.2613,4.7166,1.4245,1.0462,-1.9720,0.00,0.0
2022/05/05 16:08:10.000,35.153924368,-2.906320949,33.0015,6,7,3.7259,2.2604,4.7164,1.4343,1.0615,-1.9561,0.00,0.0
2022/05/05 16:08:11.000,35.153928818,-2.906314645,33.5347,6,6,3.7530,2.2664,4.7302,1.4462,1.0477,-1.9314,0.00,0.0
2022/05/05 16:08:12.000,35.153930029,-2.906308889,33.0224,6,7,3.7865,2.2660,4.7289,1.4624,1.0668,-1.9074,0.00,0.0
2022/05/05 16:08:13.000,35.153924634,-2.906304944,32.5873,6,7,3.8289,2.2663,4.7287,1.4839,1.0911,-1.8716,0.00,0.0
2022/05/05 16:08:14.000,35.153925116,-2.906292263,32.0909,6,6,4.3279,2.2942,4.8024,1.7093,1.2179,-1.3467,0.00,0.0
2022/05/05 16:08:15.000,35.153914587,-2.906286348,32.9525,6,6,3.9896,2.2800,4.7696,1.5579,1.1183,-1.7036,0.00,0.0
2022/05/05 16:08:16.000,35.153906623,-2.906278449,33.7693,6,6,3.9580,2.2791,4.7697,1.5466,1.1129,-1.7229,0.00,0.0
2022/05/05 16:08:17.000,35.153911074,-2.906269967,34.2991,6,5,4.3495,2.3000,4.8226,1.7183,1.2108,-1.2860,0.00,0.0
2022/05/05 16:08:18.000,35.153908780,-2.906269780,33.0849,6,6,3.9982,2.2769,4.7598,1.5665,1.1413,-1.6997,0.00,0.0
2022/05/05 16:08:19.000,35.153915610,-2.906264553,33.7528,6,7,3.9835,2.2765,4.7574,1.5612,1.1387,-1.7100,0.00,0.0
2022/05/05 16:08:20.000,35.153926567,-2.906254395,34.5755,6,5,4.3588,2.3010,4.8201,1.7251,1.2149,-1.2678,0.00,0.0
2022/05/05 16:08:21.000,35.153924261,-2.906246451,33.7626,6,6,3.9785,2.2757,4.7508,1.5574,1.1286,-1.7272,0.00,0.0
2022/05/05 16:08:22.000,35.153925569,-2.906240615,33.8802,6,6,3.8200,2.2686,4.7264,1.4827,1.0753,-1.8816,0.00,0.0
2022/05/05 16:08:23.000,35.153920118,-2.906239974,33.7519,6,7,3.8146,2.2663,4.7193,1.4812,1.0804,-1.8903,0.00,0.0
2022/05/05 16:08:24.000,35.153924615,-2.906228773,33.5702,6,7,3.7930,2.2677,4.7214,1.4731,1.0688,-1.8988,0.00,0.0
2022/05/05 16:08:25.000,35.153926967,-2.906223375,32.8961,6,7,3.7592,2.2642,4.7143,1.4599,1.0711,-1.9213,0.00,0.0
2022/05/05 16:08:26.000,35.153929442,-2.906217896,33.3178,6,7,3.7329,2.2648,4.7139,1.4467,1.0547,-1.9420,0.00,0.0
2022/05/05 16:08:27.000,35.153931862,-2.906221854,32.7890,6,7,3.7182,2.2617,4.7062,1.4398,1.0571,-1.9591,0.00,0.0
2022/05/05 16:08:28.000,35.153935140,-2.906210898,34.4282,6,6,3.7116,2.2657,4.7132,1.4352,1.0315,-1.9665,0.00,0.0
2022/05/05 16:08:29.000,35.153938556,-2.906207896,34.2157,6,7,3.7087,2.2635,4.7071,1.4346,1.0381,-1.9727,0.00,0.0
2022/05/05 16:08:30.000,35.153931765,-2.906204974,34.4615,6,7,3.7073,2.2634,4.7036,1.4344,1.0381,-1.9755,0.00,0.0
2022/05/05 16:08:31.000,35.153926957,-2.906196050,33.9575,6,7,3.7064,2.2634,4.7005,1.4346,1.0389,-1.9770,0.00,0.0
2022/05/05 16:08:32.000,35.153923806,-2.906193744,32.9893,6,7,3.7058,2.2612,4.6959,1.4353,1.0490,-1.9800,0.00,0.0
2022/05/05 16:08:33.000,35.153926623,-2.906189105,32.9819,6,7,3.7084,2.2619,4.7010,1.4381,1.0429,-1.9883,0.00,0.0
2022/05/05 16:08:34.000,35.153925481,-2.906183136,34.4238,6,5,3.7425,2.2755,4.7326,1.4727,0.9744,-2.0440,0.00,0.0
2022/05/05 16:08:35.000,35.153921289,-2.906178856,34.7024,6,5,3.7423,2.2758,4.7335,1.4732,0.9725,-2.0437,0.00,0.0
2022/05/05 16:08:36.000,35.153930513,-2.906175178,34.0649,6,7,3.7080,2.2646,4.7054,1.4392,1.0322,-1.9870,0.00,0.0
2022/05/05 16:08:37.000,35.153932132,-2.906172067,33.3680,6,7,3.7056,2.2622,4.6964,1.4385,1.0469,-1.9804,0.00,0.0
2022/05/05 16:08:38.000,35.153929721,-2.906166367,32.9096,6,7,3.7066,2.2647,4.6999,1.4393,1.0357,-1.9780,0.00,0.0
2022/05/05 16:08:39.000,35.153934178,-2.906162734,32.4789,6,7,3.7079,2.2648,4.6982,1.4405,1.0373,-1.9773,0.00,0.0
2022/05/05 16:08:40.000,35.153942980,-2.906152655,31.4085,6,7,3.7095,2.2628,4.6937,1.4424,1.0485,-1.9773,0.00,0.0
2022/05/05 16:08:41.000,35.153934869,-2.906144375,31.8802,6,7,3.7114,2.2633,4.6957,1.4442,1.0472,-1.9759,0.00,0.0
2022/05/05 16:08:42.000,35.153935148,-2.906140138,32.2832,6,7,3.7138,2.2659,4.7011,1.4456,1.0369,-1.9728,0.00,0.0
2022/05/05 16:08:43.000,35.153939103,-2.906139077,33.2052,6,6,3.7169,2.2684,4.7062,1.4473,1.0290,-1.9685,0.00,0.0
2022/05/05 16:08:44.000,35.153938414,-2.906129758,33.3275,6,7,3.7219,2.2648,4.7012,1.4521,1.0495,-1.9648,0.00,0.0
2022/05/05 16:08:45.000,35.153936631,-2.906118719,33.9095,6,6,3.7308,2.2699,4.7126,1.4562,1.0326,-1.9541,0.00,0.0
2022/05/05 16:08:46.000,35.153938688,-2.906115445,33.9935,6,7,3.7431,2.2686,4.7101,1.4633,1.0476,-1.9443,0.00,0.0
2022/05/05 16:08:47.000,35.153931369,-2.906108555,33.5141,6,7,3.7567,2.2676,4.7082,1.4719,1.0666,-1.9297,0.00,0.0
2022/05/05 16:08:48.000,35.153923016,-2.906099623,33.6276,6,7,3.7935,2.2708,4.7167,1.4933,1.0821,-1.8883,0.00,0.0
2022/05/05 16:08:49.000,35.153928907,-2.906088078,33.4816,6,6,4.3368,2.3024,4.7951,1.7401,1.2235,-1.3253,0.00,0.0
2022/05/05 16:08:50.000,35.153934131,-2.906084589,33.0910,6,6,4.0313,2.2861,4.7590,1.6078,1.1540,-1.6553,0.00,0.0
2022/05/05 16:08:51.000,35.153950924,-2.906080690,33.3520,6,6,4.4082,2.3101,4.8217,1.7822,1.2590,-1.1747,0.00,0.0
2022/05/05 16:08:52.000,35.153955764,-2.906078112,33.6193,6,6,4.4481,2.3139,4.8331,1.8042,1.2744,-1.0932,0.00,0.0
2022/05/05 16:08:53.000,35.153955467,-2.906081246,33.2469,6,6,4.4504,2.3144,4.8357,1.8061,1.2728,-1.0905,0.00,0.0
2022/05/05 16:08:54.000,35.153950652,-2.906064936,34.1383,6,5,4.4124,2.3144,4.8366,1.7810,1.2357,-1.1682,0.00,0.0
2022/05/05 16:08:55.000,35.153934968,-2.906060444,33.2622,6,7,4.0055,2.2874,4.7618,1.5961,1.1267,-1.7014,0.00,0.0
2022/05/05 16:08:56.000,35.153928405,-2.906050823,31.6486,6,7,3.9661,2.2830,4.7460,1.5792,1.1230,-1.7508,0.00,0.0
2022/05/05 16:08:57.000,35.153931885,-2.906046138,30.9520,6,7,3.9271,2.2813,4.7420,1.5626,1.1102,-1.7857,0.00,0.0
2022/05/05 16:08:58.000,35.153944480,-2.906044609,31.3843,6,7,3.8956,2.2818,4.7429,1.5479,1.0925,-1.8130,0.00,0.0
2022/05/05 16:08:59.000,35.153948710,-2.906040369,32.2546,6,6,3.9005,2.2828,4.7449,1.5525,1.0938,-1.8092,0.00,0.0
2022/05/05 16:09:00.000,35.153947867,-2.906023837,32.6863,6,6,4.3499,2.3078,4.8037,1.7583,1.2167,-1.3421,0.00,0.0
2022/05/05 16:09:01.000,35.153946522,-2.906015086,33.7703,6,7,4.0183,2.2884,4.7570,1.6096,1.1284,-1.7149,0.00,0.0
2022/05/05 16:09:02.000,35.153942789,-2.906008533,34.4497,6,7,3.9717,2.2881,4.7550,1.5882,1.1056,-1.7599,0.00,0.0
2022/05/05 16:09:03.000,35.153946081,-2.906005324,34.2394,6,7,3.9353,2.2844,4.7450,1.5739,1.1036,-1.7989,0.00,0.0
2022/05/05 16:09:04.000,35.153946487,-2.905997120,34.3044,6,7,3.9065,2.2831,4.7415,1.5611,1.0915,-1.8333,0.00,0.0
2022/05/05 16:09:05.000,35.153957782,-2.905993478,34.0804,6,7,3.8902,2.2827,4.7408,1.5546,1.0828,-1.8581,0.00,0.0
2022/05/05 16:09:06.000,35.153953072,-2.905989079,34.7078,6,7,3.9069,2.2849,4.7466,1.5662,1.0844,-1.8509,0.00,0.0
2022/05/05 16:09:07.000,35.153955954,-2.905979680,34.6186,6,6,4.3670,2.3137,4.8146,1.7780,1.1987,-1.3949,0.00,0.0
2022/05/05 16:09:08.000,35.153953186,-2.905977039,34.5923,6,5,4.0265,2.2972,4.7796,1.6214,1.0759,-1.7824,0.00,0.0
2022/05/05 16:09:09.000,35.153955420,-2.905975058,33.2090,6,6,3.8772,2.2855,4.7529,1.5571,1.0367,-1.9552,0.00,0.0
2022/05/05 16:09:10.000,35.153958284,-2.905968384,32.6755,6,6,3.8926,2.2889,4.7600,1.5705,1.0201,-1.9803,0.00,0.0
2022/05/05 16:09:11.000,35.153954410,-2.905965178,33.0870,6,5,3.9095,2.2982,4.7787,1.5864,0.9796,-1.9992,0.00,0.0
2022/05/05 16:09:12.000,35.153954755,-2.905975375,32.4476,6,6,3.9246,2.3003,4.7838,1.6021,0.9749,-2.0239,0.00,0.0
2022/05/05 16:09:13.000,35.153958475,-2.905980647,32.2402,6,6,4.0378,2.3267,4.8491,1.7068,0.8270,-2.2092,0.00,0.0
2022/05/05 16:09:14.000,35.153958249,-2.905980511,33.1849,6,5,4.0627,2.3336,4.8849,1.7250,0.7664,-2.2618,0.00,0.0
2022/05/05 16:09:15.000,35.153950924,-2.905970418,34.8629,6,5,4.0770,2.3364,4.9100,1.7354,0.7335,-2.2951,0.00,0.0
2022/05/05 16:09:16.000,35.153944668,-2.905961968,35.9003,6,5,4.0971,2.3433,4.9395,1.7517,0.6763,-2.3326,0.00,0.0
2022/05/05 16:09:17.000,35.153949508,-2.905953281,35.5212,6,6,4.1239,2.3469,4.9622,1.7734,0.6493,-2.3797,0.00,0.0
2022/05/05 16:09:18.000,35.153953834,-2.905944860,34.9222,6,6,4.1623,2.3539,5.0041,1.8009,0.5684,-2.4549,0.00,0.0
2022/05/05 16:09:19.000,35.153961987,-2.905936831,34.1272,6,6,4.2578,2.3727,5.0737,1.8745,0.2148,-2.6102,0.00,0.0
2022/05/05 16:09:20.000,35.153970884,-2.905927334,33.8780,6,5,5.7080,2.8056,6.0038,3.0329,-2.1887,-4.3637,0.00,0.0
2022/05/05 16:09:21.000,35.153975282,-2.905917021,33.3047,6,7,4.6507,2.4892,5.3450,2.2205,-1.0891,-3.1729,0.00,0.0
2022/05/05 16:09:22.000,35.153978824,-2.905906606,32.4019,6,7,4.4063,2.4159,5.2570,2.0139,-0.7412,-2.9625,0.00,0.0
2022/05/05 16:09:23.000,35.153968836,-2.905896188,32.9463,6,7,4.4218,2.4181,5.3007,2.0264,-0.8472,-3.0533,0.00,0.0
2022/05/05 16:09:24.000,35.153969273,-2.905891173,33.0314,6,6,5.6061,2.7832,6.0716,2.9777,-2.2074,-4.4392,0.00,0.0
2022/05/05 16:09:25.000,35.153963462,-2.905892417,35.1465,6,6,4.5203,2.4758,5.3013,2.1528,-1.0551,-3.1510,0.00,0.0
2022/05/05 16:09:26.000,35.153961862,-2.905892924,35.3394,6,7,4.1452,2.3742,5.0442,1.8387,0.1973,-2.6510,0.00,0.0
2022/05/05 16:09:27.000,35.153958856,-2.905891128,35.1384,6,7,4.0842,2.3613,5.0090,1.7866,0.4264,-2.5711,0.00,0.0
2022/05/05 16:09:28.000,35.153956387,-2.905895552,34.0651,6,7,4.0354,2.3485,4.9678,1.7460,0.5908,-2.4987,0.00,0.0
2022/05/05 16:09:29.000,35.153948092,-2.905895682,33.7020,6,7,4.0015,2.3443,4.9377,1.7222,0.6700,-2.4396,0.00,0.0
2022/05/05 16:09:30.000,35.153940168,-2.905893743,33.7055,6,7,3.9810,2.3459,4.9164,1.7102,0.7056,-2.3971,0.00,0.0
2022/05/05 16:09:31.000,35.153942179,-2.905893834,33.0725,6,7,3.9690,2.3439,4.8935,1.7030,0.7606,-2.3688,0.00,0.0
2022/05/05 16:09:32.000,35.153939239,-2.905891812,32.5041,6,7,3.9611,2.3455,4.8876,1.6989,0.7882,-2.3511,0.00,0.0
2022/05/05 16:09:33.000,35.153934970,-2.905883643,32.9043,6,6,3.9556,2.3533,4.8980,1.6969,0.7909,-2.3387,0.00,0.0
2022/05/05 16:09:34.000,35.153930692,-2.905887552,32.0196,6,7,3.9522,2.3537,4.8933,1.6958,0.8629,-2.3276,0.00,0.0
2022/05/05 16:09:35.000,35.153921483,-2.905886630,31.6752,6,7,3.9496,2.3628,4.9043,1.6986,0.9066,-2.3180,0.00,0.0
2022/05/05 16:09:36.000,35.153915261,-2.905889214,31.4300,6,7,3.9423,2.3729,4.9294,1.6977,0.9629,-2.2880,0.00,0.0
2022/05/05 16:09:37.000,35.153905078,-2.905892852,32.6052,6,7,3.9010,2.4042,4.9910,1.6395,1.1266,-2.0814,0.00,0.0
2022/05/05 16:09:38.000,35.153897087,-2.905906269,31.7282,6,6,3.8954,3.1686,5.4679,2.0465,2.6019,-1.5099,0.00,0.0
2022/05/05 16:09:39.000,35.153905880,-2.905892863,34.1516,6,5,3.8409,2.5569,5.0024,1.7079,1.5909,-1.9763,0.00,0.0
2022/05/05 16:09:40.000,35.153910812,-2.905883006,34.8284,6,6,3.8011,2.3837,4.8625,1.5912,1.2354,-2.0305,0.00,0.0
2022/05/05 16:09:41.000,35.153911287,-2.905884150,33.8369,6,7,3.7893,2.3495,4.8180,1.5689,1.2039,-2.0231,0.00,0.0
2022/05/05 16:09:42.000,35.153902986,-2.905894516,33.4406,6,7,3.7851,2.3295,4.7935,1.5558,1.1595,-2.0231,0.00,0.0
2022/05/05 16:09:43.000,35.153900022,-2.905890885,33.4494,6,6,3.7850,2.3238,4.7866,1.5508,1.1012,-2.0253,0.00,0.0
2022/05/05 16:09:44.000,35.153897744,-2.905886375,33.2106,6,6,3.7888,2.3193,4.7811,1.5506,1.0697,-2.0224,0.00,0.0
2022/05/05 16:09:45.000,35.153890893,-2.905879737,32.7368,6,7,3.8149,2.3199,4.8155,1.5286,1.0084,-1.9568,0.00,0.0
2022/05/05 16:09:46.000,35.153885760,-2.905878012,33.5215,6,6,3.8000,2.3129,4.7804,1.5566,1.0406,-2.0317,0.00,0.0
2022/05/05 16:09:47.000,35.153869757,-2.905869455,35.2132,6,6,3.8298,2.3228,4.8374,1.5367,0.9376,-1.9856,0.00,0.0
2022/05/05 16:09:48.000,35.153865717,-2.905871885,35.6615,6,6,3.8227,2.3151,4.7989,1.5732,0.9871,-2.0823,0.00,0.0
2022/05/05 16:09:49.000,35.153862988,-2.905871928,35.1603,6,7,3.8439,2.3154,4.8112,1.5897,0.9778,-2.1109,0.00,0.0
2022/05/05 16:09:50.000,35.153865954,-2.905863795,34.2990,6,7,3.9018,2.3254,4.8901,1.5900,0.8791,-2.0978,0.00,0.0
2022/05/05 16:09:51.000,35.153869691,-2.905860487,34.6568,6,7,3.9924,2.3357,4.9126,1.6996,0.8204,-2.3103,0.00,0.0
2022/05/05 16:09:52.000,35.153855550,-2.905857067,35.2908,6,5,5.5051,2.7766,5.8253,2.9243,-1.9951,-4.1010,0.00,0.0
2022/05/05 16:09:53.000,35.153850940,-2.905852639,36.4695,6,5,4.6917,2.4519,5.0923,2.1536,0.4551,-2.4274,0.00,0.0
2022/05/05 16:09:54.000,35.153841451,-2.905861601,36.4835,6,6,4.4036,2.3678,4.9392,1.8929,1.0587,-1.8076,0.00,0.0
2022/05/05 16:09:55.000,35.153829835,-2.905865633,35.7704,6,5,4.5999,2.3742,4.9785,1.9385,1.1552,-1.3270,0.00,0.0
2022/05/05 16:09:56.000,35.153826252,-2.905870098,33.1670,6,6,4.5594,2.3630,4.9087,1.9395,1.2485,-1.3085,0.00,0.0
2022/05/05 16:09:57.000,35.153826309,-2.905872235,32.3563,6,6,4.4899,2.3534,4.8775,1.8958,1.2567,-1.2994,0.00,0.0
2022/05/05 16:09:58.000,35.153809316,-2.905876910,31.6688,6,6,4.0604,2.3217,4.7940,1.6821,1.1316,-1.7563,0.00,0.0
2022/05/05 16:09:59.000,35.153793905,-2.905879189,31.9506,6,5,3.9131,2.3126,4.7631,1.6074,1.0899,-1.8590,0.00,0.0
2022/05/05 16:10:00.000,35.153786193,-2.905866922,31.6215,6,6,3.9120,2.3078,4.7467,1.6072,1.1191,-1.8388,0.00,0.0
2022/05/05 16:10:01.000,35.153791158,-2.905853460,32.7573,6,6,3.9169,2.3081,4.7440,1.6104,1.1324,-1.8142,0.00,0.0
2022/05/05 16:10:02.000,35.153802435,-2.905849388,33.4309,6,6,3.9324,2.3097,4.7462,1.6186,1.1434,-1.7849,0.00,0.0
2022/05/05 16:10:03.000,35.153803173,-2.905850006,34.4068,6,7,3.9532,2.3133,4.7520,1.6273,1.1474,-1.7562,0.00,0.0
2022/05/05 16:10:04.000,35.153798197,-2.905855018,34.3722,6,7,3.9655,2.3127,4.7526,1.6351,1.1705,-1.7339,0.00,0.0
2022/05/05 16:10:05.000,35.153790138,-2.905856036,33.8440,6,7,3.9790,2.3148,4.7686,1.6429,1.1744,-1.7026,0.00,0.0
2022/05/05 16:10:06.000,35.153777255,-2.905858148,34.3041,6,6,4.4312,2.3505,4.8686,1.8332,1.2474,-1.1175,0.00,0.0
2022/05/05 16:10:07.000,35.153750038,-2.905866791,33.0098,6,6,4.0481,2.3200,4.7603,1.6727,1.2100,-1.6294,0.00,0.0
2022/05/05 16:10:08.000,35.153739545,-2.905854803,32.2657,6,6,4.0469,2.3223,4.7690,1.6763,1.2246,-1.6091,0.00,0.0
2022/05/05 16:10:09.000,35.153739911,-2.905845408,34.5239,6,5,4.2250,2.3386,4.8184,1.7625,1.2723,-1.3489,0.00,0.0
2022/05/05 16:10:10.000,35.153743058,-2.905845183,34.7384,6,5,4.2471,2.3437,4.8499,1.7475,1.2416,-1.2494,0.00,0.0
2022/05/05 16:10:11.000,35.153749782,-2.905854990,33.5634,6,6,4.3881,2.3532,4.8310,1.8419,1.3277,-1.1126,0.00,0.0
2022/05/05 16:10:12.000,35.153752532,-2.905854596,32.3155,6,6,4.0179,2.3261,4.7607,1.6625,1.2335,-1.6321,0.00,0.0
2022/05/05 16:10:13.000,35.153733497,-2.905854223,31.9666,6,6,3.8589,2.3200,4.7403,1.5822,1.1913,-1.7999,0.00,0.0
2022/05/05 16:10:14.000,35.153715600,-2.905854445,30.8048,6,6,3.8597,2.3242,4.7428,1.5863,1.2242,-1.7941,0.00,0.0
2022/05/05 16:10:15.000,35.153706766,-2.905849941,30.1704,6,6,3.8604,2.3348,4.7579,1.5933,1.2510,-1.7838,0.00,0.0
2022/05/05 16:10:16.000,35.153701665,-2.905855137,30.9139,6,6,3.8604,2.3486,4.7888,1.5994,1.2844,-1.7682,0.00,0.0
2022/05/05 16:10:17.000,35.153704330,-2.905854871,31.2266,6,6,3.8649,2.3854,4.8382,1.6258,1.4182,-1.7216,0.00,0.0
2022/05/05 16:10:18.000,35.153693600,-2.905854532,31.7119,6,4,3.9811,3.2343,5.4857,2.1726,2.7613,-0.6846,0.00,0.0
2022/05/05 16:10:19.000,35.153688458,-2.905828703,33.2807,6,5,3.8890,2.5700,4.9649,1.7475,1.7426,-1.5673,0.00,0.0
2022/05/05 16:10:20.000,35.153686055,-2.905821708,33.4913,6,6,3.8673,2.3919,4.8232,1.6343,1.3836,-1.7164,0.00,0.0
2022/05/05 16:10:21.000,35.153675512,-2.905818595,33.1772,6,6,3.8635,2.3621,4.7923,1.6145,1.3256,-1.7376,0.00,0.0
2022/05/05 16:10:22.000,35.153671017,-2.905815155,32.7324,6,6,3.8603,2.3390,4.7661,1.5999,1.2867,-1.7538,0.00,0.0
2022/05/05 16:10:23.000,35.153673550,-2.905803476,33.4642,6,6,3.8585,2.3277,4.7495,1.5916,1.2475,-1.7655,0.00,0.0
2022/05/05 16:10:24.000,35.153673447,-2.905792652,34.5506,6,5,3.8581,2.3265,4.7436,1.5874,1.2046,-1.7696,0.00,0.0
2022/05/05 16:10:25.000,35.153674674,-2.905783246,34.4573,6,6,3.8582,2.3192,4.7232,1.5879,1.2061,-1.7746,0.00,0.0
2022/05/05 16:10:26.000,35.153668253,-2.905764758,34.5920,6,5,3.8586,2.3192,4.7196,1.5871,1.1882,-1.7731,0.00,0.0
2022/05/05 16:10:27.000,35.153662537,-2.905746573,34.7327,6,6,3.8588,2.3157,4.7112,1.5878,1.1902,-1.7736,0.00,0.0
2022/05/05 16:10:28.000,35.153670646,-2.905737348,34.5036,6,6,3.8590,2.3146,4.7081,1.5879,1.1887,-1.7728,0.00,0.0
2022/05/05 16:10:29.000,35.153679551,-2.905730026,33.7602,6,6,3.8593,2.3141,4.7090,1.5880,1.1866,-1.7717,0.00,0.0
2022/05/05 16:10:30.000,35.153688433,-2.905730685,33.3824,6,6,3.8597,2.3162,4.7148,1.5878,1.1783,-1.7691,0.00,0.0
2022/05/05 16:10:31.000,35.153698430,-2.905730856,32.8630,6,6,3.8602,2.3165,4.7153,1.5883,1.1834,-1.7671,0.00,0.0
2022/05/05 16:10:32.000,35.153705102,-2.905727038,32.6180,6,6,3.8608,2.3156,4.7135,1.5902,1.1995,-1.7652,0.00,0.0
2022/05/05 16:10:33.000,35.153706739,-2.905715320,32.4957,6,5,3.8619,2.3209,4.7235,1.5923,1.2013,-1.7590,0.00,0.0
2022/05/05 16:10:34.000,35.153706753,-2.905703094,31.6295,6,6,3.8633,2.3251,4.7252,1.5980,1.2248,-1.7542,0.00,0.0
2022/05/05 16:10:35.000,35.153708656,-2.905697860,31.9559,6,6,3.8650,2.3340,4.7297,1.6045,1.2414,-1.7474,0.00,0.0
2022/05/05 16:10:36.000,35.153702773,-2.905695107,33.2264,6,5,3.8669,2.3465,4.7431,1.6091,1.2399,-1.7380,0.00,0.0
2022/05/05 16:10:37.000,35.153698835,-2.905692844,33.9180,6,5,3.8761,2.4109,4.7905,1.6541,1.3958,-1.6866,0.00,0.0
2022/05/05 16:10:38.000,35.153700504,-2.905684499,34.4687,6,5,3.8780,2.4185,4.8089,1.6606,1.4210,-1.6742,0.00,0.0
